date,market_return,prediction,position,trade,strategy_return_gross,cost,strategy_return_net,market_equity,strategy_equity
2024-03-15,-0.015841565086860347,1,1,0.0,-0.015841565086860347,0.0,-0.015841565086860347,0.9842832525340046,0.9842832525340046
2024-03-18,0.026258228518300494,1,1,0.0,0.026258228518300494,0.0,0.026258228518300494,1.0104711057414948,1.0104711057414948
2024-03-19,-0.001490162489121634,1,1,0.0,-0.001490162489121634,0.0,-0.001490162489121634,1.0089664609644133,1.0089664609644133
2024-03-20,0.018527895825433943,1,1,0.0,0.018527895825433943,0.0,0.018527895825433943,1.0278347414520392,1.0278347414520392
2024-03-21,0.004421349001823358,1,1,0.0,0.004421349001823358,0.0,0.004421349001823358,1.0323892186073447,1.0323892186073447
2024-03-22,0.0035778907180646653,1,1,0.0,0.0035778907180646653,0.0,0.0035778907180646653,1.0360896102610204,1.0360896102610204
2024-03-25,-0.012956949429711567,1,1,0.0,-0.012956949429711567,0.0,-0.012956949429711567,1.0227516458418775,1.0227516458418775
2024-03-26,-0.014275703328268958,1,1,0.0,-0.014275703328268958,0.0,-0.014275703328268958,1.0082548688089812,1.0082548688089812
2024-03-27,-0.004101981604033268,1,1,0.0,-0.004101981604033268,0.0,-0.004101981604033268,1.0041274968741734,1.0041274968741734
2024-03-28,-0.016908016912032177,1,1,0.0,-0.016908016912032177,0.0,-0.016908016912032177,0.9872924171488027,0.9872924171488027
2024-04-01,0.011812574371044873,1,1,0.0,0.011812574371044873,0.0,0.011812574371044873,0.9990240361474574,0.9990240361474574
2024-04-02,0.012177445239882352,0,-1,2.0,0.012177445239882352,0.002,0.010177445239882352,1.0112639709540965,1.0092434641924521
2024-04-03,0.018663915685873004,0,-1,0.0,-0.018663915685873004,0.0,-0.018663915685873004,1.0303153500816638,0.9905817215843995
2024-04-04,0.008214974340920469,0,-1,0.0,-0.008214974340920469,0.0,-0.008214974340920469,1.0388142254712014,0.9824774519195509
2024-04-05,0.03163250589016518,0,-1,0.0,-0.03163250589016518,0.0,-0.03163250589016518,1.0721997730476431,0.9518856270205319
2024-04-08,-0.015460151526191783,1,1,2.0,0.015460151526191783,0.002,0.013460151526191783,1.0557508809006133,0.9647847692499992
2024-04-09,-0.004536133098733707,1,1,0.0,-0.004536133098733707,0.0,-0.004536133098733707,1.050972699811623,0.9604182880821657
2024-04-10,0.005652655305184288,1,1,0.0,0.005652655305184288,0.0,0.005652655305184288,1.0569303085096518,0.9658625744540664
2024-04-11,0.006385351297721055,1,1,0.0,0.006385351297721055,0.0,0.006385351297721055,1.0637007727187402,0.9720496786922449
2024-04-12,-0.02175798099053552,0,-1,2.0,-0.02175798099053552,0.002,-0.02375798099053552,1.0408067584700302,0.9492279138840641
2024-04-15,-0.023061386214731305,1,1,2.0,0.023061386214731305,0.002,0.021061386214731304,1.0170789613665618,0.9694319856218301
2024-04-16,-0.000939870859842953,1,1,0.0,-0.000939870859842953,0.0,-0.000939870859842953,1.016123487569939,0.9685212727912104
2024-04-17,-0.011248413489225033,1,1,0.0,-0.011248413489225033,0.0,-0.011248413489225033,1.0047577535027534,0.9576879879005299
2024-04-18,0.015322027275660675,1,1,0.0,0.015322027275660675,0.0,0.015322027275660675,1.020271224621301,0.9724747013039157
2024-04-19,-0.04218880348275509,0,-1,2.0,-0.04218880348275509,0.002,-0.04418880348275509,0.9781225548975763,0.9304378274682996
2024-04-22,0.0013708576892554358,1,1,2.0,-0.0013708576892554358,0.002,-0.003370857689255436,0.9794643412119056,0.9273067341629767
2024-04-23,0.02939388784249868,1,1,0.0,0.02939388784249868,0.0,0.02939388784249868,1.008681911559796,0.9549684351555376
2024-04-24,-0.005254714973782155,0,-1,2.0,-0.005254714973782155,0.002,-0.007254714973782155,1.0033954771325042,0.9480654811072651
2024-04-25,-0.1116166020081987,0,-1,0.0,0.1116166020081987,0.0,0.1116166020081987,0.8974239689300786,1.0600169470652943
2024-04-26,0.004317969800106326,0,-1,0.0,-0.004317969800106326,0.0,-0.004317969800106326,0.9013073967540127,1.0554496936277875
