date,market_return,prediction,position,trade,strategy_return_gross,cost,strategy_return_net,market_equity,strategy_equity
2024-03-21,-0.04171555960835869,0,-1,2.0,-0.04171555960835869,0.002,-0.04371555960835869,0.9591425606614021,0.957226192546983
2024-03-22,0.005296196937580593,0,-1,0.0,-0.005296196937580593,0.0,-0.005296196937580593,0.9642358441647083,0.9521699354031143
2024-03-25,-0.008335146638479942,0,-1,0.0,0.008335146638479942,0.0,0.008335146638479942,0.9562321991245389,0.9601395793743848
2024-03-26,-0.006694768190020044,1,1,2.0,0.006694768190020044,0.002,0.004694768190020044,0.9498518276003552,0.9646578098531746
2024-03-27,0.020990726576326963,0,-1,2.0,0.020990726576326963,0.002,0.018990726576326965,0.9700006368651137,0.983152419766619
2024-03-28,-0.010615413375292971,1,1,2.0,0.010615413375292971,0.002,0.008615413375292971,0.9597581394851803,0.9916592766996936
2024-04-01,-0.008491644579171554,1,1,0.0,-0.008491644579171554,0.0,-0.008491644579171554,0.9516427198776806,0.9832741108886439
2024-04-02,-0.0070233269646650595,1,1,0.0,-0.0070233269646650595,0.0,-0.0070233269646650595,0.9449824379489565,0.9763924496780421
2024-04-03,0.004785842543745332,1,1,0.0,0.004785842543745332,0.0,0.004785842543745332,0.9495158144638703,0.9810765098499081
2024-04-04,-0.004904222910764212,1,1,0.0,-0.004904222910764212,0.0,-0.004904222910764212,0.9448705772023145,0.9762768708227634
2024-04-05,0.004491809188508785,1,1,0.0,0.004491809188508785,0.0,0.004491809188508785,0.9491243018506231,0.9806719838564326
2024-04-08,-0.006686022874812786,1,1,0.0,-0.006686022874812786,0.0,-0.006686022874812786,0.9427996021618252,0.9741370592116669
2024-04-09,0.007216419357019694,1,1,0.0,0.007216419357019694,0.0,0.007216419357019694,0.9496278475691359,0.9811922667927913
2024-04-10,-0.011201873174848621,1,1,0.0,-0.011201873174848621,0.0,-0.011201873174848621,0.9390495955906528,0.970262407201961
2024-04-11,0.042360986650005025,0,-1,2.0,0.042360986650005025,0.002,0.040360986650005024,0.9796832272566549,1.0102241788377915
2024-04-12,0.008589614874629106,0,-1,0.0,-0.008589614874629106,0.0,-0.008589614874629106,0.9881345738213277,1.0015839036469811
2024-04-15,-0.02210608853380554,1,1,2.0,0.02210608853380554,0.002,0.020106088533805543,0.9665304545191699,1.021925649493123
2024-04-16,-0.019353208347783174,0,-1,2.0,-0.019353208347783174,0.002,-0.021353208347783176,0.9480048325910854,1.0003355870773392
2024-04-17,-0.008180820626132642,0,-1,0.0,0.008180820626132642,0.0,0.008180820626132642,0.9402810117761444,1.0085527186929177
2024-04-18,-0.005730661013751161,1,1,2.0,0.005730661013751161,0.002,0.0037306610137511614,0.9349079902269214,1.012322314170252
2024-04-19,-0.012287952805783169,1,1,0.0,-0.012287952805783169,0.0,-0.012287952805783169,0.9234901793934408,0.9999590604527373
2024-04-22,0.005078110369429852,1,1,0.0,0.005078110369429852,0.0,0.005078110369429852,0.9281916917455647,1.0050498778531178
