date,market_return,prediction,position,trade,strategy_return_gross,cost,strategy_return_net,market_equity,strategy_equity
2024-03-15,-0.015841565086860347,0,-1,2.0,-0.015841565086860347,0.002,-0.01784156508686035,0.9842832525340046,0.98231665328372
2024-03-18,0.026258228518300494,1,1,2.0,-0.026258228518300494,0.002,-0.028258228518300496,1.0104711057414948,0.9549466598655881
2024-03-19,-0.001490162489121634,1,1,0.0,-0.001490162489121634,0.0,-0.001490162489121634,1.0089664609644133,0.9535246939172358
2024-03-20,0.018527895825433943,1,1,0.0,0.018527895825433943,0.0,0.018527895825433943,1.0278347414520392,0.9713561799703115
2024-03-21,0.004421349001823358,1,1,0.0,0.004421349001823358,0.0,0.004421349001823358,1.0323892186073447,0.9756603928490178
2024-03-22,0.0035778907180646653,1,1,0.0,0.0035778907180646653,0.0,0.0035778907180646653,1.0360896102610204,0.9791574514287177
2024-03-25,-0.012956949429711567,1,1,0.0,-0.012956949429711567,0.0,-0.012956949429711567,1.0227516458418775,0.9665523957283669
2024-03-26,-0.014275703328268958,1,1,0.0,-0.014275703328268958,0.0,-0.014275703328268958,1.0082548688089812,0.9528522030878046
2024-03-27,-0.004101981604033268,1,1,0.0,-0.004101981604033268,0.0,-0.004101981604033268,1.0041274968741734,0.9489516263956335
2024-03-28,-0.016908016912032177,1,1,0.0,-0.016908016912032177,0.0,-0.016908016912032177,0.9872924171488027,0.9330416186171167
2024-04-01,0.011812574371044873,1,1,0.0,0.011812574371044873,0.0,0.011812574371044873,0.9990240361474574,0.9441285960813165
2024-04-02,0.012177445239882352,1,1,0.0,0.012177445239882352,0.0,0.012177445239882352,1.0112639709540965,0.9556959578734139
2024-04-03,0.018663915685873004,1,1,0.0,0.018663915685873004,0.0,0.018663915685873004,1.0303153500816638,0.9737004814667463
2024-04-04,0.008214974340920469,0,-1,2.0,0.008214974340920469,0.002,0.006214974340920469,1.0388142254712014,0.9797708490246688
2024-04-05,0.03163250589016518,0,-1,0.0,-0.03163250589016518,0.0,-0.03163250589016518,1.0721997730476431,0.9492633007893734
2024-04-08,-0.015460151526191783,1,1,2.0,0.015460151526191783,0.002,0.013460151526191783,1.0557508809006133,0.9621269074901305
2024-04-09,-0.004536133098733707,1,1,0.0,-0.004536133098733707,0.0,-0.004536133098733707,1.050972699811623,0.9577724554335465
2024-04-10,0.005652655305184288,1,1,0.0,0.005652655305184288,0.0,0.005652655305184288,1.0569303085096518,0.9632017434752301
2024-04-11,0.006385351297721055,1,1,0.0,0.006385351297721055,0.0,0.006385351297721055,1.0637007727187402,0.9693718030125767
2024-04-12,-0.02175798099053552,1,1,0.0,-0.02175798099053552,0.0,-0.02175798099053552,1.0408067584700302,0.9485080296285033
2024-04-15,-0.023061386214731305,1,1,0.0,-0.023061386214731305,0.0,-0.023061386214731305,1.0170789613665618,0.926884413241616
2024-04-16,-0.000939870859842953,1,1,0.0,-0.000939870859842953,0.0,-0.000939870859842953,1.016123487569939,0.9260136708479667
2024-04-17,-0.011248413489225033,1,1,0.0,-0.011248413489225033,0.0,-0.011248413489225033,1.0047577535027534,0.9156558499195219
2024-04-18,0.015322027275660675,1,1,0.0,0.015322027275660675,0.0,0.015322027275660675,1.020271224621301,0.9297935866353967
2024-04-19,-0.04218880348275509,1,1,0.0,-0.04218880348275509,0.0,-0.04218880348275509,0.9781225548975763,0.891382660355594
2024-04-22,0.0013708576892554358,1,1,0.0,0.0013708576892554358,0.0,0.0013708576892554358,0.9794643412119056,0.8926054570782611
2024-04-23,0.02939388784249868,1,1,0.0,0.02939388784249868,0.0,0.02939388784249868,1.008681911559796,0.919232013694734
2024-04-24,-0.005254714973782155,0,-1,2.0,-0.005254714973782155,0.002,-0.007254714973782155,1.0033954771325042,0.9125873790485612
2024-04-25,-0.1116166020081987,0,-1,0.0,0.1116166020081987,0.0,0.1116166020081987,0.8974239689300786,1.0203494449978043
2024-04-26,0.004317969800106326,1,1,2.0,-0.004317969800106326,0.002,-0.006317969800106326,0.9013073967540127,1.013923229711923
2024-04-29,-0.02436449015738077,1,1,0.0,-0.02436449015738077,0.0,-0.02436449015738077,0.8796128628824823,0.9895180246405614
2024-04-30,-0.005679264020944404,1,1,0.0,-0.005679264020944404,0.0,-0.005679264020944404,0.8746314679157271,0.9839142183350178
2024-05-01,0.02075163295717607,1,1,0.0,0.02075163295717607,0.0,0.02075163295717607,0.8929711299484969,1.0045453697347062
2024-05-02,0.0056534534653851255,1,1,0.0,0.0056534534653851255,0.0,0.0056534534653851255,0.8980337979724217,1.010240603938113
2024-05-03,0.02300812608186531,1,1,0.0,0.02300812608186531,0.0,0.02300812608186531,0.9189354041616681,1.0337538072357793
2024-05-06,0.029905042849580028,1,1,0.0,0.029905042849580028,0.0,0.029905042849580028,0.9468312409633701,1.0651351506568607
2024-05-07,0.005482201489121869,1,1,0.0,0.005482201489121869,0.0,0.005482201489121869,0.9520362149244447,1.0709904715253962
2024-05-08,0.009268480291734927,1,1,0.0,0.009268480291734927,0.0,0.009268480291734927,0.9609011626544995,1.0809630696268382
2024-05-09,0.005949224144796312,1,1,0.0,0.005949224144796312,0.0,0.005949224144796312,0.9666348175401129,1.0874131286195985
2024-05-10,0.0016392497812037017,1,1,0.0,0.0016392497812037017,0.0,0.0016392497812037017,0.9682206729046812,1.0891971321669898
2024-05-13,-0.01734821750242985,1,1,0.0,-0.01734821750242985,0.0,-0.01734821750242985,0.951568629349569,1.0704644624435313
2024-05-14,0.008171485794423769,1,1,0.0,0.008171485794423769,0.0,0.008171485794423769,0.9593762152305461,1.0792475842965232
2024-05-15,0.020328108140014393,0,-1,2.0,0.020328108140014393,0.002,0.01832810814001439,0.9790780911638822,1.0992105334512001
2024-05-16,-0.01740780592792983,0,-1,0.0,0.01740780592792983,0.0,0.01740780592792983,0.962181978558531,1.1185128955449106
2024-05-17,-0.0027932711183677504,0,-1,0.0,0.0027932711183677504,0.0,0.0027932711183677504,0.9594980935814589,1.1216415728993483
2024-05-20,-0.006526641137196834,0,-1,0.0,0.006526641137196834,0.0,0.006526641137196834,0.9532561853575438,1.1289860662954647
2024-05-21,-0.00902021149422731,1,1,2.0,0.00902021149422731,0.002,0.00702021149422731,0.9446962770880258,1.1369396725890397
2024-05-22,0.006756831000349282,1,1,0.0,0.006756831000349282,0.0,0.006756831000349282,0.9511010437746933,1.1446477937242205
2024-05-23,-0.004284699328076942,1,1,0.0,-0.004284699328076942,0.0,-0.004284699328076942,0.9470345797805003,1.1397538141942027
2024-05-24,0.026357451848616934,1,1,0.0,0.026357451848616934,0.0,0.026357451848616934,0.9723278671319826,1.1701942240249015
2024-05-28,0.003548577500897199,1,1,0.0,0.003548577500897199,0.0,0.003548577500897199,0.9757843771444672,1.1743541254209444
2024-05-29,-0.011653006467968116,1,1,0.0,-0.011653006467968116,0.0,-0.011653006467968116,0.9644795510178968,1.1607487946635953
2024-05-30,-0.01553019925598858,1,1,0.0,-0.01553019925598858,0.0,-0.01553019925598858,0.9496167016444832,1.1428613915794668
2024-05-31,-0.0004711251377719429,1,1,0.0,-0.0004711251377719429,0.0,-0.0004711251377719429,0.9491694187164792,1.1423230876631147
2024-06-03,0.022578000919717133,1,1,0.0,0.022578000919717133,0.0,0.022578000919717133,0.9708435250017726,1.1684078218801477
2024-06-04,-0.00104771186218213,1,1,0.0,-0.00104771186218213,0.0,-0.00104771186218213,0.9698268933858037,1.1671843082021154
2024-06-05,0.03718352579254013,0,-1,2.0,0.03718352579254013,0.002,0.03518352579254013,1.0065673128010062,1.2089809322004814
2024-06-06,-0.002629425547927652,1,1,2.0,0.002629425547927652,0.002,0.0006294255479276519,1.0039240955873603,1.209742135221349
2024-06-07,-0.0016215416577780863,1,1,0.0,-0.0016215416577780863,0.0,-0.0016215416577780863,1.0022975099896831,1.2077820775409893
2024-06-10,0.01936662203201687,0,-1,2.0,0.01936662203201687,0.002,0.017366622032016867,1.0218978102189782,1.228940364590874
2024-06-11,0.009642873111883733,0,-1,0.0,-0.009642873111883733,0.0,-0.009642873111883733,1.0317995048028255,1.2171468018925995
2024-06-12,0.0026961580141965586,0,-1,0.0,-0.0026961580141965586,0.0,-0.0026961580141965586,1.0345851528929868,1.2138696016982442
2024-06-13,-0.009358997014509382,1,1,2.0,0.009358997014509382,0.002,0.007358997014509382,1.0249476425972022,1.2228354137032298
2024-06-14,0.0011113993209245978,1,1,0.0,0.0011113993209245978,0.0,0.0011113993209245978,1.0260874019577377,1.224195227659805
2024-06-17,0.004887228697401833,1,1,0.0,0.004887228697401833,0.0,0.004887228697401833,1.0311143997928507,1.2301927935079577
2024-06-18,-0.014193386912564696,1,1,0.0,-0.014193386912564696,0.0,-0.014193386912564696,1.0165827646770178,1.2128555195827984
2024-06-20,0.004414749666985925,1,1,0.0,0.004414749666985925,0.0,0.004414749666985925,1.0210806442998135,1.2182218097821607
2024-06-21,-0.013889031728262917,0,-1,2.0,-0.013889031728262917,0.002,-0.015889031728262917,1.0069968543391288,1.1990184105125548
2024-06-24,0.008312435691977774,1,1,2.0,-0.008312435691977774,0.002,-0.010312435691977774,1.0154023375530568,1.1867171472696978
2024-06-25,0.02316088732799013,0,-1,2.0,0.02316088732799013,0.002,0.02116088732799013,1.0391944159600046,1.212096715163406
2024-06-26,0.004923065389330373,1,1,2.0,-0.004923065389330373,0.002,-0.0069230653893303734,1.0443230519688416,1.2037342706214846
2024-06-27,0.012472619935579857,0,-1,2.0,0.012472619935579857,0.002,0.010472619935579857,1.0574300659711087,1.2164067634195876
