date,experiment,model,n_selected,long_return,long_return_net,long_short_return_net,benchmark_return,long_equity,long_short_equity,benchmark_equity
2024-01-04,microstructure_only,gradient_boosting,20,0.002264222720182024,0.001264222720182024,-0.014089233569726238,0.0009759415279142274,1.001264222720182,0.9859107664302738,1.0009759415279142
2024-01-04,microstructure_only,logistic_regression,20,0.005680661496185774,0.004680661496185774,-0.02306387857974765,0.0009759415279142274,1.0046806614961858,0.9769361214202523,1.0009759415279142
2024-01-04,microstructure_only,random_forest,20,-0.004654407784046122,-0.005654407784046122,-0.011673148546245769,0.0009759415279142274,0.9943455922159539,0.9883268514537542,1.0009759415279142
2024-01-04,microstructure_plus_sentiment,gradient_boosting,20,0.002264222720182024,0.001264222720182024,-0.014089233569726238,0.0009759415279142274,1.001264222720182,0.9859107664302738,1.0009759415279142
2024-01-04,microstructure_plus_sentiment,logistic_regression,20,0.005680661496185774,0.004680661496185774,-0.02306387857974765,0.0009759415279142274,1.0046806614961858,0.9769361214202523,1.0009759415279142
2024-01-04,microstructure_plus_sentiment,random_forest,20,-0.0029960923049759227,-0.003996092304975923,-0.0018226388670517912,0.0009759415279142274,0.9960039076950241,0.9981773611329482,1.0009759415279142
