date,market_return,prediction,position,trade,strategy_return_gross,cost,strategy_return_net,market_equity,strategy_equity
2024-03-21,0.0,1,1,0.0,0.0,0.0,0.0,1.0,1.0
2024-03-22,0.004033399915744371,0,-1,2.0,0.004033399915744371,0.002,0.002033399915744371,1.0040415450203242,1.0020354686753206
2024-03-25,0.00468522019633587,0,-1,0.0,-0.00468522019633587,0.0,-0.00468522019633587,1.008756737978275,0.9973516926888681
2024-03-26,-0.007876935918428052,1,1,2.0,0.007876935918428052,0.002,0.005876935918428052,1.0008420385091934,1.0032303219187233
2024-03-27,0.008544428374293455,1,1,0.0,0.008544428374293455,0.0,0.008544428374293455,1.0094303002645426,1.0118390776204473
2024-03-28,0.003053793447902987,1,1,0.0,0.003053793447902987,0.0,0.003053793447902987,1.0125176034955345,1.0149337480031009
2024-04-01,0.00326551461029285,0,-1,2.0,0.00326551461029285,0.002,0.0012655146102928498,1.0158293989381626,1.0162189745546402
2024-04-02,-0.0015484091821309372,0,-1,0.0,0.0015484091821309372,0.0,0.0015484091821309372,1.014257696502632,1.017793716203481
2024-04-03,0.009474051539762952,0,-1,0.0,-0.009474051539762952,0.0,-0.009474051539762952,1.0239124889788107,1.0081966195577474
2024-04-04,-0.01330006988486567,1,1,2.0,0.01330006988486567,0.002,0.01130006988486567,1.0103845420538746,1.0196539240707636
2024-04-05,0.027777320574842966,0,-1,2.0,0.027777320574842966,0.002,0.025777320574842964,1.038843747767711,1.0462795646710392
2024-04-08,0.0006481667921116775,0,-1,0.0,-0.0006481667921116775,0.0,-0.0006481667921116775,1.0395173100539785,1.0456016207360619
2024-04-09,0.0025885563003378185,0,-1,0.0,-0.0025885563003378185,0.0,-0.0025885563003378185,1.0422116448504086,1.0428985221438782
2024-04-10,0.0015069094018642995,1,1,2.0,-0.0015069094018642995,0.002,-0.0035069094018642995,1.0437833472859392,1.039247577020007
2024-04-11,0.016533742520170792,0,-1,2.0,0.016533742520170792,0.002,0.014533742520170792,1.061184448659633,1.0544620273600382
2024-04-12,-0.015566165935951603,1,1,2.0,0.015566165935951603,0.002,0.013566165935951603,1.0447937763666997,1.0688645065210838
2024-04-15,-0.013577002419975346,1,1,0.0,-0.013577002419975346,0.0,-0.013577002419975346,1.0307044704356343,1.0544506007610372
2024-04-16,-0.0016350785294987403,1,1,0.0,-0.0016350785294987403,0.0,-0.0016350785294987403,1.0290205647199648,1.0527278999826444
2024-04-17,-0.011190509048215303,1,1,0.0,-0.011190509048215303,0.0,-0.011190509048215303,1.01756949194526,1.041013008941624
2024-04-18,-0.011428682278624262,1,1,0.0,-0.011428682278624262,0.0,-0.011428682278624262,1.0060062158904166,1.0291833295984831
2024-04-19,-0.025944630354616176,1,1,0.0,-0.025944630354616176,0.0,-0.025944630354616176,0.9802414306243689,1.0028249561931746
2024-04-22,0.01477882204751945,1,1,0.0,0.01477882204751945,0.0,0.01477882204751945,0.9948358226187761,1.017755584562081
